url,org_name,body,sectionType
https://www.pw.org/about-us/maureen_egen_writers_exchange_award,Poets and Writers - Maureen Egen Writers Exchange Award, / Deadline: January 7 2019 / Poetry and Fiction from West Virginia Writers / Prize: $500 + 1-Month Residency at Jentel in WY + All-Expenses-Paid Trip to NYC,Residencies, Fellowships, Conferences, & Opportunities 
https://omiami.submittable.com/submit,O Miami Poetry Festival, Miami Poetry Festival, / Deadline: October 20 2018 / Event and Project Proposals,Residencies, Fellowships, Conferences, & Opportunities 
http://www.sarabandebooks.org/residency,Sarabande Writing Residency at Bernheim Forest, / Deadline: November 15 2018 / Residency: Near Louisville, KY,Residencies, Fellowships, Conferences, & Opportunities 
https://balticwritingresidency.submittable.com/Submit,Scotland Writing Residency, / Deadline: September 15 2018 / Residency: 1 Week in Brora, Scotland,Residencies / $22, Fellowships, Conferences, & Opportunities 
http://www.sitkacenter.org/3-0.html,Sitka Center for Art and Ecology, / Open: September 3 2018 / Residency: Up to 3.5 Months in Rural OR / $15,Residencies, Fellowships, Conferences, & Opportunities 
https://www.bucknell.edu/stadlerfellowship,Stadler Fellowships,/ Deadline: October 1 2018 / Poetry / Fellowship: $20000 Stipend + Professional Training in Literary Editing and Arts Administration at Bucknell University,Residencies, Fellowships, Conferences, & Opportunities 
http://creativewriting.stanford.edu/about-the-fellowship,Stegner Fellowship, / Deadline: December 1 2018 / Poetry | Fiction / $85 / Fellowship: 2 Years at Stanford + $26,000 Per Year,Residencies, Fellowships, Conferences, & Opportunities 
https://balticwritingresidency.submittable.com/Submit,Sweden Writing Residency, / Deadline: December 15 2018 / Residency: $1000 + 3-4 Weeks in a Cottage on the Baltic Sea/ $25,Residencies, Fellowships, Conferences, & Opportunities 
http://www.ucrossfoundation.org/residency-program/apply/,Ucross Foundation Writer’s Residency (Spring Session), / Deadline: October 1 2018 / Residency: 2-6 Weeks in Sheridan, WY / $40,Residencies, Fellowships, Conferences, & Opportunities 
http://www.vermontstudiocenter.org/fellowships,Vermont Studio Center, / Deadline: October 1 2018 / Poetry | Fiction | Nonfiction / Residency: 1 Month in Johnson, VT,Residencies, Fellowships, Conferences, & Opportunities 
http://www.vcca.com/main/apply,Virginia Center for the Arts ,/ Deadline: September 15 2018 / Residency: 2-8 Weeks in Amherst VA / $40,Residencies, Fellowships, Conferences, & Opportunities 
http://www.wintertangerine.com/internship-details,Winter Tangerine - Internship Program, / Now / Internship: 4 Months as Winter Tangerine Staff Member,Residencies, Fellowships, Conferences, & Opportunities 
http://yaddo.org/yaddo/ApplicationGuidelines.shtml,Yaddo Residencies, / Open: November 1 2018 / Residency: 2-8 Weeks in Saratoga Springs NY / $35,Residencies, Fellowships, Conferences, & Opportunities 
https://www.zvonainari.hr/residency,ZVONA i NARI Residency,/ Now / Residency: Variable Lengths in Ližnjan, Croatia,Residencies, Fellowships, Conferences, & Opportunities 
